country,date,name,type,subdivision
ES,2024-05-17,Día de las Letras Gallegas,Public,GA
ES,2024-05-30,Corpus Christi,Public,CM
ES,2024-05-30,Día de Canarias,Public,CN
ES,2024-05-31,Día de Castilla-La Mancha,Public,CM
ES,2024-06-10,Lunes siguiente a Día de La Rioja,Public,RI
ES,2024-06-13,San Antonio,Public,CE
ES,2024-06-17,Fiesta del Sacrificio (Eid al-Adha),Public,ML
ES,2024-06-24,San Juan,Public,CT
ES,2024-07-25,Santiago Apóstol,Public,NC
ES,2024-07-25,Día Nacional de Galicia,Public,GA
ES,2024-08-05,Nuestra Señora de África,Public,CE
ES,2024-08-05,Nuestra Señora de Las Nieves,Public,CN-SC-LP
ES,2024-08-15,Asunción de la Virgen,Public,National
ES,2024-09-09,Lunes siguiente al Día de Asturias,Public,AS
ES,2024-09-09,Nuestra Señora del Pino,Public,CN-LP-GC
ES,2024-09-11,Fiesta Nacional de Cataluña,Public,CT
ES,2024-09-16,Nuestra Señora de Los Volcanes,Public,CN-LP-LA
ES,2024-09-17,Día de Melilla,Public,ML
ES,2024-09-20,Nuestra Señora de la Peña,Public,CN-LP-FV
ES,2024-09-24,Nuestra Señora de Los Reyes,Public,CN-SC-EH
ES,2024-10-07,Nuestra Señora de Guadalupe,Public,CN-SC-LG
ES,2024-10-09,Día de la Comunitat Valenciana,Public,VC
ES,2024-10-12,Fiesta Nacional de España,Public,National
ES,2024-11-01,Todos los Santos,Public,National
ES,2024-12-03,San Francisco Javier,Public,NC
ES,2024-12-06,Día de la Constitución Española,Public,National
ES,2024-12-09,Lunes siguiente a la Inmaculada Concepción,Public,National
ES,2024-12-25,Navidad,Public,National
ES,2024-12-26,San Esteban,Public,CT
ES,2021-12-22,Vacaciones de Navidad,School,CL
ES,2021-12-22,Vacaciones de Navidad,School,GA
ES,2021-12-23,No lectivos,School,CB
ES,2021-12-23,Vacaciones de Navidad,School,EX
ES,2021-12-23,Vacaciones de Navidad,School,RI
ES,2021-12-23,Vacaciones de Navidad,School,VC
ES,2021-12-23,Vacaciones de Navidad,School,AN-HL
ES,2021-12-23,Vacaciones de Navidad,School,ML
ES,2021-12-23,Vacaciones de Navidad,School,AN-SE
ES,2021-12-23,Vacaciones de Navidad,School,CN
ES,2021-12-23,Vacaciones de Navidad,School,IB
ES,2021-12-23,Vacaciones de Navidad,School,MD
ES,2021-12-23,Vacaciones de Navidad,School,AN-JA
ES,2021-12-23,Vacaciones de Navidad,School,NC
ES,2021-12-23,Descanso de Navidad,School,CM
ES,2021-12-23,Vacaciones de Navidad,School,AN-CO
ES,2021-12-23,Vacaciones de Navidad,School,CT
ES,2021-12-23,Vacaciones de Navidad,School,CE
ES,2021-12-23,Vacaciones de Navidad,School,AR
ES,2021-12-24,Vacaciones de Navidad,School,AN-AL
ES,2021-12-24,Vacaciones de Navidad,School,AN-GR
ES,2021-12-24,Vacaciones de Navidad,School,PV
ES,2021-12-24,Vacaciones de Navidad,School,AS
ES,2021-12-24,Vacaciones de Navidad,School,AN-CA
ES,2021-12-24,Vacaciones de Navidad,School,AN-MA
ES,2021-12-24,Vacaciones de Navidad,School,MC
ES,2022-01-07,Día no lectivo,School,MD
ES,2022-01-07,Día no lectivo,School,AN-AL
ES,2022-01-07,Día de la Comunidad Educativa,School,AN-MA
ES,2022-01-07,Día no lectivo,School,AN-GR
ES,2022-01-28,Día no lectivo,School,EX
ES,2022-02-17,Día no lectivo,School,AR-HU
ES,2022-02-18,Día no lectivo,School,AR-HU
ES,2022-02-25,Día de la Comunidad Educativa,School,AN-HL
ES,2022-02-25,Día no lectivo,School,AN-GR
ES,2022-02-25,Día no lectivo,School,AS
ES,2022-02-25,Día no lectivo,School,MD
ES,2022-02-25,Día de la Comunidad Educativa,School,AN-SE
ES,2022-02-25,Día de la Comunidad Educativa,School,AN-CO
ES,2022-02-28,No lectivos,School,CB
ES,2022-02-28,Semana Blanca,School,AN-MA
ES,2022-02-28,Días de libre disposición,School,CM
ES,2022-02-28,Día no lectivo,School,MD
ES,2022-02-28,Día no lectivo,School,AS
ES,2022-02-28,Carnavales,School,CL
ES,2022-02-28,Fiesta Escolar Unificada,School,IB
ES,2022-02-28,Festividad patronal del nivel educativo,School,NC
ES,2022-02-28,Carnavales,School,EX
ES,2022-02-28,Carnavales,School,GA
ES,2022-03-01,Día no lectivo,School,AS
ES,2022-03-01,Día de la Comunidad Educativa,School,AN-JA
ES,2022-03-01,Día de la Comunidad Educativa,School,AN-CA
ES,2022-03-01,Día de la Comunidad Educativa,School,AN-GR
ES,2022-03-01,Día de la Comunidad Educativa,School,AN-AL
ES,2022-03-04,Día no lectivo,School,AR-ZG
ES,2022-03-11,Día de la Comunidad Educativa,School,RI
ES,2022-03-14,Día no lectivo,School,RI
ES,2022-04-04,Días de libre disposición,School,ML
ES,2022-04-04,Días de libre disposición,School,CE
ES,2022-04-06,Vacaciones de Semana Santa,School,CL
ES,2022-04-08,Día no lectivo,School,MD
ES,2022-04-09,Vacaciones de Pascua,School,MD
ES,2022-04-10,Vacaciones de Semana Santa,School,AN-AL
ES,2022-04-10,Vacaciones de Semana Santa,School,AN-GR
ES,2022-04-11,Vacaciones de Semana Santa,School,CT
ES,2022-04-11,Vacaciones de Semana Santa,School,AN-CA
ES,2022-04-11,Vacaciones de Pascua,School,RI
ES,2022-04-11,Vacaciones de Pascua,School,MC
ES,2022-04-11,Vacaciones de Pascua,School,GA
ES,2022-04-11,Vacaciones de Semana Santa,School,ML
ES,2022-04-11,Vacaciones de Semana Santa,School,AN-CO
ES,2022-04-11,Vacaciones de Semana Santa,School,CE
ES,2022-04-11,Vacaciones de Semana Santa,School,AN-SE
ES,2022-04-11,Vacaciones de Semana Santa,School,CN
ES,2022-04-11,Descanso de Semana Santa,School,CM
ES,2022-04-11,Vacaciones de Semana Santa,School,AR
ES,2022-04-11,Vacaciones de Semana Santa,School,AN-HL
ES,2022-04-11,Vacaciones de Pascua,School,EX
ES,2022-04-11,Vacaciones de Semana Santa,School,AS
ES,2022-04-11,Vacaciones de Semana Santa,School,AN-JA
ES,2022-04-11,Vacaciones de Semana Santa,School,AN-MA
ES,2022-04-14,No lectivos,School,CB
ES,2022-04-14,Vacaciones de Pascua,School,NC
ES,2022-04-14,Vacaciones de Pascua,School,VC
ES,2022-04-14,Vacaciones de Semana Santa,School,IB
ES,2022-04-14,Vacaciones de Pascua,School,PV
ES,2022-04-18,Día no lectivo,School,MD
ES,2022-05-02,Día no lectivo,School,RI
ES,2022-05-02,Día no lectivo,School,MD
ES,2022-05-03,Fin del Ramadán,School,CE
ES,2022-06-10,Día no lectivo,School,RI
ES,2022-06-16,Día no lectivo,School,CM
ES,2022-06-22,Vacaciones de verano,School,EX
ES,2022-06-22,Vacaciones de verano,School,VC
ES,2022-06-22,Vacaciones de verano,School,PV
ES,2022-06-23,Vacaciones de verano,School,CT
ES,2022-06-23,Vacaciones de verano,School,AR
ES,2022-06-23,Vacaciones de verano,School,ML
ES,2022-06-23,Vacaciones de verano,School,AN-AL
ES,2022-06-23,Vacaciones de verano,School,AN-CA
ES,2022-06-23,Vacaciones de verano,School,GA
ES,2022-06-23,Vacaciones de verano,School,NC
ES,2022-06-24,Vacaciones de verano,School,AN-HL
ES,2022-06-24,No lectivos,School,CB
ES,2022-06-24,Vacaciones de verano,School,IB
ES,2022-06-24,Vacaciones de verano,School,MC
ES,2022-06-24,Vacaciones de verano,School,CN
ES,2022-06-24,Vacaciones de verano,School,CE
ES,2022-06-24,Vacaciones de verano,School,AN-JA
ES,2022-06-24,Vacaciones de verano,School,CL
ES,2022-06-25,Vacaciones de verano,School,RI
ES,2022-06-25,Vacaciones de verano,School,AN-MA
ES,2022-06-25,Vacaciones de verano,School,AN-SE
ES,2022-06-25,Vacaciones de verano,School,AN-GR
ES,2022-06-25,Vacaciones de verano,School,MD
ES,2022-06-25,Vacaciones de verano,School,AN-CO
ES,2022-06-25,Vacaciones de verano,School,CM
ES,2022-07-01,Vacaciones de verano,School,AS
ES,2022-10-10,Día no lectivo,School,AR-ZG
ES,2022-10-11,Día no lectivo,School,AR
ES,2022-10-31,Día no lectivo,School,AR
ES,2022-10-31,Día no lectivo,School,CL
ES,2022-10-31,Día de libre disposición,School,ML
ES,2022-10-31,Día de la Educación,School,GA
ES,2022-10-31,Día no lectivo,School,AN-GR
ES,2022-10-31,Día de libre disposición,School,CE
ES,2022-10-31,Día no lectivo,School,RI
ES,2022-10-31,Día no lectivo,School,EX
ES,2022-10-31,Día no lectivo,School,AS
ES,2022-10-31,Día no lectivo,School,MD
ES,2022-10-31,Día no lectivo,School,AN-AL
ES,2022-11-02,Día no lectivo,School,AS
ES,2022-11-18,Día no lectivo,School,CM
ES,2022-11-22,Día no lectivo,School,EX
ES,2022-11-25,Día no lectivo,School,EX
ES,2022-11-28,Festividad patronal del nivel educativo,School,NC
ES,2022-12-05,Día no lectivo,School,MD
ES,2022-12-05,Día no lectivo,School,AR
ES,2022-12-05,Día no lectivo,School,AN-AL
ES,2022-12-05,Día de libre disposición,School,CE
ES,2022-12-05,Día no lectivo,School,AN-CO
ES,2022-12-05,Día de libre disposición,School,ML
ES,2022-12-05,Día no lectivo,School,AS
ES,2022-12-07,Día no lectivo,School,MD
ES,2022-12-07,Día no lectivo,School,AN-AL
ES,2022-12-09,Día no lectivo,School,CL
ES,2022-12-09,Día no lectivo,School,EX
ES,2022-12-22,Vacaciones de Navidad,School,CT
ES,2022-12-22,Vacaciones de Navidad,School,AR
ES,2022-12-22,Vacaciones de Navidad,School,CL
ES,2022-12-23,Vacaciones de Navidad,School,VC
ES,2022-12-23,Descanso de Navidad,School,CM
ES,2022-12-23,No lectivos,School,CB
ES,2022-12-23,Vacaciones de Navidad,School,NC
ES,2022-12-23,Vacaciones de Navidad,School,EX
ES,2022-12-23,Vacaciones de Navidad,School,IB
ES,2022-12-23,Vacaciones de Navidad,School,AN-CO
ES,2022-12-23,Vacaciones de Navidad,School,MD
ES,2022-12-23,Vacaciones de Navidad,School,AN-SE
ES,2022-12-23,Vacaciones de Navidad,School,CE
ES,2022-12-23,Vacaciones de Navidad,School,GA
ES,2022-12-23,Vacaciones de Navidad,School,AN-JA
ES,2022-12-23,Vacaciones de Navidad,School,CN
ES,2022-12-23,Vacaciones de Navidad,School,AN-HL
ES,2022-12-23,Vacaciones de Navidad,School,ML
ES,2022-12-24,Vacaciones de Navidad,School,AN-CA
ES,2022-12-24,Vacaciones de Navidad,School,PV
ES,2022-12-24,Vacaciones de Navidad,School,AN-GR
ES,2022-12-24,Vacaciones de Navidad,School,AN-AL
ES,2022-12-24,Vacaciones de Navidad,School,RI
ES,2022-12-24,Vacaciones de Navidad,School,MC
ES,2022-12-24,Vacaciones de Navidad,School,AN-MA
ES,2022-12-27,Vacaciones de Navidad,School,AS
ES,2023-02-16,Día no lectivo,School,AR-HU
ES,2023-02-17,Día no lectivo,School,AR-HU
ES,2023-02-17,Día no lectivo,School,AS
ES,2023-02-17,Día de libre disposición,School,ML
ES,2023-02-17,Día de libre disposición,School,CE
ES,2023-02-20,Día no lectivo,School,AS
ES,2023-02-20,Carnavales,School,GA
ES,2023-02-20,Carnavales,School,EX
ES,2023-02-20,Días de libre disposición,School,CM
ES,2023-02-20,Carnavales,School,CL
ES,2023-02-21,Día no lectivo,School,AS
ES,2023-02-24,Día no lectivo,School,MD
ES,2023-02-27,Día de la Comunidad Educativa,School,AN-CO
ES,2023-02-27,Día de la Comunidad Educativa,School,AN-JA
ES,2023-02-27,Día de la Comunidad Educativa,School,AN-CA
ES,2023-02-27,Semana Blanca,School,AN-MA
ES,2023-02-27,Día de la Comunidad Educativa,School,AN-GR
ES,2023-02-27,Día de la Comunidad Educativa,School,AN-SE
ES,2023-02-27,Día de la Comunidad Educativa,School,AN-AL
ES,2023-02-27,Día no lectivo,School,MD
ES,2023-02-27,Día de la Comunidad Educativa,School,AN-HL
ES,2023-02-28,Fiesta Escolar Unificada,School,IB
ES,2023-02-28,No lectivos,School,CB
ES,2023-03-01,Día no lectivo,School,AN-AL
ES,2023-03-01,Día no lectivo,School,AN-GR
ES,2023-03-01,Día no lectivo,School,AN-CA
ES,2023-03-02,Día no lectivo,School,AR-ZG
ES,2023-03-09,Día no lectivo,School,RI
ES,2023-03-10,Día de la Comunidad Educativa,School,RI
ES,2023-03-27,Días de libre disposición,School,ML
ES,2023-03-27,Días de libre disposición,School,CE
ES,2023-03-29,Vacaciones de Semana Santa,School,CL
ES,2023-03-31,Día no lectivo,School,MD
ES,2023-04-01,Vacaciones de Pascua,School,MD
ES,2023-04-01,Vacaciones de Pascua,School,RI
ES,2023-04-02,Vacaciones de Semana Santa,School,AN-AL
ES,2023-04-02,Vacaciones de Semana Santa,School,AN-GR
ES,2023-04-03,Vacaciones de Semana Santa,School,AN-CO
ES,2023-04-03,Vacaciones de Semana Santa,School,AN-CA
ES,2023-04-03,Vacaciones de Semana Santa,School,AN-JA
ES,2023-04-03,Descanso de Semana Santa,School,CM
ES,2023-04-03,Vacaciones de Semana Santa,School,AR
ES,2023-04-03,Vacaciones de Semana Santa,School,CE
ES,2023-04-03,Vacaciones de Semana Santa,School,AN-SE
ES,2023-04-03,Vacaciones de Semana Santa,School,AN-MA
ES,2023-04-03,Vacaciones de Pascua,School,GA
ES,2023-04-03,Vacaciones de Semana Santa,School,CT
ES,2023-04-03,Vacaciones de Semana Santa,School,AN-HL
ES,2023-04-03,Vacaciones de Pascua,School,MC
ES,2023-04-03,Vacaciones de Semana Santa,School,AS
ES,2023-04-03,Vacaciones de Semana Santa,School,CN
ES,2023-04-03,Vacaciones de Pascua,School,EX
ES,2023-04-03,Vacaciones de Semana Santa,School,ML
ES,2023-04-06,Vacaciones de Pascua,School,PV
ES,2023-04-06,Vacaciones de Pascua,School,VC
ES,2023-04-06,No lectivos,School,CB
ES,2023-04-06,Vacaciones de Pascua,School,NC
ES,2023-04-06,Vacaciones de Semana Santa,School,IB
ES,2023-04-10,Día no lectivo,School,MD
ES,2023-04-20,Días de libre disposición,School,CE
ES,2023-05-02,Día no lectivo,School,AN-CO
ES,2023-05-02,Día no lectivo,School,AN-AL
ES,2023-06-21,Vacaciones de verano,School,NC
ES,2023-06-22,Vacaciones de verano,School,ML
ES,2023-06-22,Vacaciones de verano,School,VC
ES,2023-06-22,Vacaciones de verano,School,PV
ES,2023-06-22,Vacaciones de verano,School,MD
ES,2023-06-22,Vacaciones de verano,School,GA
ES,2023-06-23,Vacaciones de verano,School,AN-CA
ES,2023-06-23,Vacaciones de verano,School,CT
ES,2023-06-23,Vacaciones de verano,School,AN-JA
ES,2023-06-23,Vacaciones de verano,School,EX
ES,2023-06-23,Vacaciones de verano,School,AN-AL
ES,2023-06-24,Vacaciones de verano,School,AN-CO
ES,2023-06-24,Vacaciones de verano,School,AN-GR
ES,2023-06-24,Vacaciones de verano,School,CL
ES,2023-06-24,Vacaciones de verano,School,AN-HL
ES,2023-06-24,Vacaciones de verano,School,CM
ES,2023-06-24,No lectivos,School,CB
ES,2023-06-24,Vacaciones de verano,School,RI
ES,2023-06-24,Vacaciones de verano,School,AR
ES,2023-06-24,Vacaciones de verano,School,AS
ES,2023-06-24,Vacaciones de verano,School,MC
ES,2023-06-24,Vacaciones de verano,School,CE
ES,2023-06-24,Vacaciones de verano,School,AN-SE
ES,2023-06-24,Vacaciones de verano,School,CN
ES,2023-06-24,Vacaciones de verano,School,AN-MA
ES,2023-06-24,Vacaciones de verano,School,IB
ES,2023-10-09,Día de la Comunitat Valenciana,School,EX
ES,2023-10-13,Día no lectivo,School,CM
ES,2023-10-13,Día no lectivo,School,AR
ES,2023-10-13,Día no lectivo,School,MD
ES,2023-10-13,Día no lectivo,School,EX
ES,2023-10-13,Día no lectivo,School,RI
ES,2023-10-13,Día de libre disposición,School,CE
ES,2023-10-13,Día no lectivo,School,AN-CO
ES,2023-10-13,Día de libre disposición,School,ML
ES,2023-10-13,Día no lectivo,School,CL
ES,2023-10-13,Día no lectivo,School,AN-AL
ES,2023-10-30,No lectivos,School,CB
ES,2023-11-02,Día de la Comunidad Educativa,School,AN-HL
ES,2023-11-02,No lectivos,School,CB
ES,2023-11-02,Día no lectivo,School,AS
ES,2023-11-03,Día no lectivo,School,AS
ES,2023-11-17,Día no lectivo,School,CM
ES,2023-11-22,Día no lectivo,School,EX
ES,2023-11-27,Festividad patronal del nivel educativo,School,NC
ES,2023-12-07,Día de la Educación,School,GA
ES,2023-12-07,Día no lectivo,School,RI
ES,2023-12-07,Día de libre disposición,School,CE
ES,2023-12-07,Día no lectivo,School,CL
ES,2023-12-07,Día no lectivo,School,AN-AL
ES,2023-12-07,Día no lectivo,School,AN-CO
ES,2023-12-07,No lectivos,School,CB
ES,2023-12-07,Día no lectivo,School,MD
ES,2023-12-07,Día no lectivo,School,EX
ES,2023-12-07,Día no lectivo,School,CM
ES,2023-12-07,Día no lectivo,School,AN-GR
ES,2023-12-07,Día no lectivo,School,AR
ES,2023-12-07,Día no lectivo,School,AN-JA
ES,2023-12-07,Día no lectivo,School,AS
ES,2023-12-07,Día de la Comunidad Educativa,School,AN-CA
ES,2023-12-07,Día de libre disposición,School,ML
ES,2023-12-21,Vacaciones de Navidad,School,CT
ES,2023-12-22,Vacaciones de Navidad,School,GA
ES,2023-12-22,Día no lectivo,School,AN-AL
ES,2023-12-22,Vacaciones de Navidad,School,EX
ES,2023-12-22,Vacaciones de Navidad,School,AR
ES,2023-12-22,Vacaciones de Navidad,School,CL
ES,2023-12-22,Vacaciones de Navidad,School,IB
ES,2023-12-23,Vacaciones de Navidad,School,ML
ES,2023-12-23,Vacaciones de Navidad,School,PV
ES,2023-12-23,Vacaciones de Navidad,School,AN-CA
ES,2023-12-23,Vacaciones de Navidad,School,AN-HL
ES,2023-12-23,Vacaciones de Navidad,School,NC
ES,2023-12-23,Vacaciones de Navidad,School,AN-CO
ES,2023-12-23,Vacaciones de Navidad,School,VC
ES,2023-12-23,Vacaciones de Navidad,School,RI
ES,2023-12-23,Vacaciones de Navidad,School,AN-AL
ES,2023-12-23,Descanso de Navidad,School,CM
ES,2023-12-23,Vacaciones de Navidad,School,MD
ES,2023-12-23,Vacaciones de Navidad,School,AN-GR
ES,2023-12-24,Vacaciones de Navidad,School,MC
ES,2023-12-25,Vacaciones de Navidad,School,AN-JA
ES,2023-12-25,Vacaciones de Navidad,School,AN-SE
ES,2023-12-25,Vacaciones de Navidad,School,CE
ES,2023-12-25,Vacaciones de Navidad,School,CN
ES,2023-12-25,Vacaciones de Navidad,School,AN-MA
ES,2023-12-26,Vacaciones de Navidad,School,AS
ES,2023-12-26,No lectivos,School,CB
ES,2024-01-26,Día no lectivo,School,EX
ES,2024-02-12,Carnavales,School,EX
ES,2024-02-12,Días de libre disposición,School,CM
ES,2024-02-12,Carnavales,School,GA
ES,2024-02-12,No lectivos,School,CB
ES,2024-02-12,Carnavales,School,CL
ES,2024-02-12,Día no lectivo,School,AS
ES,2024-02-13,Día no lectivo,School,AS
ES,2024-02-15,Días de libre disposición,School,CE
ES,2024-02-15,Día no lectivo,School,AR-HU
ES,2024-02-16,Día no lectivo,School,AR-HU
ES,2024-02-16,Días de libre disposición,School,ML
ES,2024-02-17,Día de la Comunidad Educativa,School,RI
ES,2024-02-22,Días de libre disposición,School,MD
ES,2024-02-26,Semana Blanca,School,AN-MA
ES,2024-02-26,Día no lectivo,School,AN-CA
ES,2024-02-26,Día no lectivo,School,AN-CO
ES,2024-02-27,Día no lectivo,School,AN-CA
ES,2024-02-27,Día de la Comunidad Educativa,School,AN-SE
ES,2024-02-27,Día de la Comunidad Educativa,School,AN-CO
ES,2024-02-29,Día de la Comunidad Educativa,School,AN-AL
ES,2024-02-29,Día de la Comunidad Educativa,School,AN-GR
ES,2024-02-29,Fiesta Escolar Unificada,School,IB
ES,2024-02-29,Día de la Comunidad Educativa,School,AN-JA
ES,2024-03-01,Día no lectivo,School,AN-AL
ES,2024-03-01,Día no lectivo,School,AN-CO
ES,2024-03-01,Día no lectivo,School,AN-GR
ES,2024-03-04,Día no lectivo,School,AR-ZG
ES,2024-03-18,Días de libre disposición,School,ML
ES,2024-03-18,Días de libre disposición,School,CE
ES,2024-03-22,Día no lectivo,School,MD
ES,2024-03-22,Vacaciones de Semana Santa,School,CL
ES,2024-03-23,Vacaciones de Semana Santa,School,AN-AL
ES,2024-03-23,Vacaciones de Semana Santa,School,AN-CO
ES,2024-03-23,Vacaciones de Pascua,School,MD
ES,2024-03-23,Vacaciones de Semana Santa,School,CT
ES,2024-03-25,Vacaciones de Pascua,School,EX
ES,2024-03-25,Vacaciones de Semana Santa,School,AN-HL
ES,2024-03-25,Vacaciones de Semana Santa,School,AN-CA
ES,2024-03-25,No lectivos,School,CB
ES,2024-03-25,Descanso de Semana Santa,School,CM
ES,2024-03-25,Vacaciones de Semana Santa,School,AS
ES,2024-03-25,Vacaciones de Semana Santa,School,AN-MA
ES,2024-03-25,Vacaciones de Pascua,School,GA
ES,2024-03-25,Vacaciones de Semana Santa,School,AN-GR
ES,2024-03-25,Vacaciones de Semana Santa,School,AN-SE
ES,2024-03-25,Vacaciones de Semana Santa,School,CN
ES,2024-03-25,Vacaciones de Semana Santa,School,ML
ES,2024-03-25,Vacaciones de Pascua,School,MC
ES,2024-03-25,Vacaciones de Semana Santa,School,CE
ES,2024-03-25,Vacaciones de Semana Santa,School,AN-JA
ES,2024-03-28,Vacaciones de Pascua,School,NC
ES,2024-03-28,Vacaciones de Pascua,School,VC
ES,2024-03-28,Vacaciones de Pascua,School,RI
ES,2024-03-28,Vacaciones de Semana Santa,School,AR
ES,2024-03-28,Vacaciones de Semana Santa,School,IB
ES,2024-03-28,Vacaciones de Pascua,School,PV
ES,2024-04-01,Día no lectivo,School,MD
ES,2024-04-10,Día de libre disposición,School,CE
ES,2024-04-22,Día no lectivo,School,AR-ZG
ES,2024-04-22,Día no lectivo,School,CL
ES,2024-05-02,Día no lectivo,School,AS
ES,2024-05-02,No lectivos,School,CB
ES,2024-05-03,Día no lectivo,School,MD
ES,2024-05-03,Día no lectivo,School,AS
ES,2024-06-19,Fin de lecciones,School,NC
ES,2024-06-20,Vacaciones de verano,School,MC
ES,2024-06-21,Vacaciones de verano,School,EX
ES,2024-06-22,Vacaciones de verano,School,CN
ES,2024-06-22,Vacaciones de verano,School,MD
ES,2024-06-22,Vacaciones de verano,School,RI
ES,2024-06-22,Vacaciones de verano,School,IB
ES,2024-06-22,Vacaciones de verano,School,GA
ES,2024-06-22,Vacaciones de verano,School,CE
ES,2024-06-22,Vacaciones de verano,School,CM
ES,2024-06-22,Vacaciones de verano,School,ML
ES,2024-06-22,Vacaciones de verano,School,AN-AL
ES,2024-06-22,Vacaciones de verano,School,VC
ES,2024-06-22,Vacaciones de verano,School,CT
ES,2024-06-22,Vacaciones de verano,School,CL
ES,2024-06-23,Vacaciones de verano,School,PV
ES,2024-06-23,Fin de lecciones,School,AS
ES,2024-06-23,Vacaciones de verano,School,AN-CO
ES,2024-06-24,Vacaciones de verano,School,AN-JA
ES,2024-06-24,Vacaciones de verano,School,AN-GR
ES,2024-06-25,Vacaciones de verano,School,AN-SE
ES,2024-06-25,Vacaciones de verano,School,AN-CA
ES,2024-06-25,Vacaciones de verano,School,AN-MA
ES,2024-06-25,Vacaciones de verano,School,AR
ES,2024-06-26,Vacaciones de verano,School,AN-HL
ES,2024-06-26,No lectivos,School,CB
ES,2024-10-10,Día no lectivo,School,AR-ZG
ES,2024-10-11,Día no lectivo,School,AN-AL
ES,2024-10-11,Día no lectivo,School,AR-ZG
ES,2024-10-28,No lectivos,School,CB
ES,2024-10-30,Día no lectivo,School,AS
ES,2024-10-31,Día no lectivo,School,CL
ES,2024-10-31,Día no lectivo,School,AS
ES,2024-11-15,Día no lectivo,School,CM
ES,2024-11-22,Día no lectivo,School,EX
ES,2024-11-25,Día no lectivo,School,EX
ES,2024-12-07,Día no lectivo,School,AN-AL
ES,2024-12-20,Vacaciones de Navidad,School,AR
ES,2024-12-21,Vacaciones de Navidad,School,CT
ES,2024-12-21,Vacaciones de Navidad,School,IB
ES,2024-12-21,Vacaciones de Navidad,School,CL
